Symbol,RSI,Days,AR,MD
IYY,87,10,2.622452607,0.388504199
IYY,87,11,1.287293931,0.388588589
IYY,87,12,1.287669017,0.388588589
IYY,87,13,1.288044322,0.388588589
IYY,87,14,1.290032935,0.388504199
IYY,87,15,1.290415356,0.388504199
IYY,87,16,1.289171549,0.388588589
IYY,87,17,1.28954773,0.388588589
IYY,87,18,1.291539116,0.388504199
IYY,87,19,1.291916211,0.388504199
IYY,87,20,1.293915348,0.388419457
IYY,88,5,12.06361329,14.86094694
IYY,88,6,10.53495397,7.046078689
IYY,88,7,7.672961175,4.043095459
IYY,88,8,5.009046197,0.388504199
IYY,88,9,2.622452607,0.388504199
IYY,88,10,2.618448367,0.388504199
IYY,88,11,1.287293931,0.388588589
IYY,88,12,1.287669017,0.388588589
IYY,88,13,1.288044322,0.388588589
IYY,88,14,1.290032935,0.388504199
IYY,88,15,1.290415356,0.388504199
IYY,88,16,1.289171549,0.388588589
IYY,88,17,1.28954773,0.388588589
IYY,88,18,1.291539116,0.388504199
IYY,88,19,1.291916211,0.388504199
IYY,88,20,1.293915348,0.388419457
IYY,89,5,10.58076517,13.79816233
IYY,89,6,8.206418923,8.754752936
IYY,89,7,4.023191466,0.388504199
IYY,89,8,3.199477454,0.388504199
IYY,89,9,2.618448367,0.388504199
IYY,89,10,1.288536459,0.388504199
IYY,89,11,1.287293931,0.388588589
IYY,89,12,1.287669017,0.388588589
IYY,89,13,1.288044322,0.388588589
IYY,89,14,1.290032935,0.388504199
IYY,89,15,1.290415356,0.388504199
IYY,89,16,1.289171549,0.388588589
IYY,89,17,1.28954773,0.388588589
IYY,89,18,1.291539116,0.388504199
IYY,89,19,1.291916211,0.388504199
IYY,89,20,1.293915348,0.388419457
IYY,90,5,9.97239536,12.80213437
IYY,90,6,5.798710129,6.125007024
IYY,90,7,3.701416643,0.388504199
IYY,90,8,2.622452607,0.388504199
IYY,90,9,1.288536459,0.388504199
IYY,90,10,1.288536459,0.388504199
IYY,90,11,1.287293931,0.388588589
IYY,90,12,1.287669017,0.388588589
IYY,90,13,1.288044322,0.388588589
IYY,90,14,1.290032935,0.388504199
IYY,90,15,1.290415356,0.388504199
IYY,90,16,1.289171549,0.388588589
IYY,90,17,1.28954773,0.388588589
IYY,90,18,1.291539116,0.388504199
IYY,90,19,1.291916211,0.388504199
IYY,90,20,1.293915348,0.388419457
IOO,60,5,-37.5035368,99.92422504
IOO,60,6,-31.17833181,99.77585652
IOO,60,7,-28.60114071,99.55846144
IOO,60,8,-23.99107852,99.1372645
IOO,60,9,-16.66499004,97.56382428
IOO,60,10,-12.1916759,95.35278315
IOO,60,11,-9.938613836,94.97525407
IOO,60,12,-9.744826082,94.17561215
IOO,60,13,-1.718084948,88.86871966
IOO,60,14,-0.293794514,88.99273451
IOO,60,15,-5.862926949,91.3207627
IOO,60,16,-5.188067763,91.20412701
IOO,60,17,1.99634562,82.32898347
IOO,60,18,4.809011728,71.55506426
IOO,60,19,1.095911737,77.77977263
IOO,60,20,0.559566962,80.53168423
IOO,61,5,-31.87892753,99.74105402
IOO,61,6,-31.10212098,99.74384979
IOO,61,7,-23.65212161,99.14295245
IOO,61,8,-21.14766927,98.64694461
IOO,61,9,-15.90624298,97.03262951
IOO,61,10,-10.89939331,95.94186149
IOO,61,11,-9.753132955,94.67419929
IOO,61,12,-1.929787503,90.41883399
IOO,61,13,3.539786312,83.56348015
IOO,61,14,4.015751765,83.12288024
IOO,61,15,5.77524792,74.08520476
IOO,61,16,5.265052472,73.11978541
IOO,61,17,5.889389495,78.78285451
IOO,61,18,11.48467523,64.16569244
IOO,61,19,8.396587562,69.18699839
IOO,61,20,6.264827572,68.55866315
IOO,62,5,-29.06536813,99.60348561
IOO,62,6,-26.06605058,99.18026149
IOO,62,7,-22.05915954,98.95168334
IOO,62,8,-17.01021197,98.12259347
IOO,62,9,-12.39001669,97.45170551
IOO,62,10,-11.40937292,96.93819731
IOO,62,11,-5.67161583,93.02079917
IOO,62,12,-3.510038323,89.78048048
IOO,62,13,-2.455724694,91.24938063
IOO,62,14,2.426366845,89.1033633
IOO,62,15,2.889436423,88.10642999
IOO,62,16,2.032652242,88.95868035
IOO,62,17,7.530961776,83.35958258
IOO,62,18,7.619296724,81.19784939
IOO,62,19,6.830999906,80.69207364
IOO,62,20,3.049349312,82.82082745
IOO,63,5,-26.34924593,99.35040788
IOO,63,6,-19.72125696,98.66767186
IOO,63,7,-18.41167971,98.03264686
IOO,63,8,-13.03152134,96.78351692
IOO,63,9,-6.98935046,94.56946134
IOO,63,10,-4.284361773,95.20820853
IOO,63,11,-2.376940249,92.77697698
IOO,63,12,-0.820014695,92.32242242
IOO,63,13,-0.231997553,89.81575133
IOO,63,14,-1.942685941,91.74321804
IOO,63,15,0.301765323,86.88167239
IOO,63,16,8.760358646,71.50071554
IOO,63,17,12.74152966,66.77387071
IOO,63,18,15.88622384,63.00899335
IOO,63,19,15.65671381,65.88239833
IOO,63,20,14.6666928,64.97865161
IOO,64,5,-20.46246587,98.14781635
IOO,64,6,-18.94281405,98.06021892
IOO,64,7,-15.62401818,97.51523694
IOO,64,8,-8.548288066,94.75687422
IOO,64,9,-8.777122267,96.4606539
IOO,64,10,-2.673265595,91.82714526
IOO,64,11,1.186188153,89.16606607
IOO,64,12,2.20140322,85.31411411
IOO,64,13,1.902785935,87.13666448
IOO,64,14,6.495080951,78.55935035
IOO,64,15,7.527003764,74.7487669
IOO,64,16,12.87757828,67.23520571
IOO,64,17,15.18998764,63.61986291
IOO,64,18,23.42103838,54.70404801
IOO,64,19,21.99491782,53.81017916
IOO,64,20,23.26368567,45.94643934
IOO,65,5,-17.07137638,97.03704548
IOO,65,6,-12.79061041,96.49285344
IOO,65,7,-9.287546326,95.06556558
IOO,65,8,-6.262832821,94.45685937
IOO,65,9,-4.018179246,91.73484163
IOO,65,10,3.105105725,85.98739713
IOO,65,11,-0.194578972,89.73133133
IOO,65,12,-1.523404717,91.61631632
IOO,65,13,4.923920772,76.02172172
IOO,65,14,12.49672795,60.28063038
IOO,65,15,11.05077228,62.82500597
IOO,65,16,13.42556957,55.80767901
IOO,65,17,22.37760298,44.35387441
IOO,65,18,20.61772751,41.65297902
IOO,65,19,18.69363788,37.14399396
IOO,65,20,17.68146253,37.14399416
IOO,66,5,-14.10179679,96.69919598
IOO,66,6,-9.838004883,95.6434699
IOO,66,7,-7.156300022,93.95284985
IOO,66,8,-4.597126733,93.83793414
IOO,66,9,0.073780034,88.08096545
IOO,66,10,1.131931953,89.19144374
IOO,66,11,1.831115385,82.37717718
IOO,66,12,6.949937447,67.31481481
IOO,66,13,9.755038015,56.75739551
IOO,66,14,9.822220904,53.25353051
IOO,66,15,14.89949367,42.60773504
IOO,66,16,20.28527099,34.43340417
IOO,66,17,22.81137189,34.433418
IOO,66,18,21.55417127,35.99334248
IOO,66,19,20.62374376,34.4333957
IOO,66,20,18.91859819,34.43339742
IOO,67,5,-11.86368762,96.69537485
IOO,67,6,-9.082455022,95.04386041
IOO,67,7,-2.221397128,90.1632343
IOO,67,8,0.420826592,84.83305408
IOO,67,9,1.184662789,85.04871385
IOO,67,10,-0.10028476,85.92631963
IOO,67,11,8.304805463,62.64544545
IOO,67,12,7.298360633,57.12572573
IOO,67,13,12.09001249,40.11944826
IOO,67,14,17.11399857,33.70166089
IOO,67,15,16.5140358,33.83143143
IOO,67,16,19.50101722,34.02014517
IOO,67,17,24.09088716,30.38330807
IOO,67,18,23.52097743,31.66325802
IOO,67,19,21.00579411,31.18456804
IOO,67,20,14.98357682,27.61864805
IOO,68,5,-9.58374499,96.65440564
IOO,68,6,-3.911369402,90.63372636
IOO,68,7,-0.771809135,87.21726589
IOO,68,8,6.808705902,68.08100401
IOO,68,9,3.364748362,72.40692502
IOO,68,10,7.648685824,60.67041119
IOO,68,11,6.639371736,55.53533534
IOO,68,12,11.38402595,40.97007007
IOO,68,13,15.4099838,34.32082082
IOO,68,14,21.19066133,33.70166089
IOO,68,15,19.13459336,34.41965652
IOO,68,16,21.76475186,28.19911864
IOO,68,17,26.1166133,26.66757414
IOO,68,18,24.14828554,22.65881956
IOO,68,19,19.44497931,22.63917158
IOO,68,20,16.823591,22.38771229
IOO,69,5,-7.678844422,94.90757797
IOO,69,6,3.223002199,87.46190153
IOO,69,7,5.978063866,63.70649447
IOO,69,8,6.350501068,65.22498221
IOO,69,9,8.99347171,58.737836
IOO,69,10,13.38027999,54.00080175
IOO,69,11,17.16457988,40.85925926
IOO,69,12,17.65793717,40.97007007
IOO,69,13,22.76855759,34.32082082
IOO,69,14,23.76398241,33.70166089
IOO,69,15,23.69068635,33.83143143
IOO,69,16,23.85319562,28.1965966
IOO,69,17,24.53530767,23.62801911
IOO,69,18,17.76213717,20.80877963
IOO,69,19,14.22194286,20.80879765
IOO,69,20,12.15830516,17.44222746
IOO,70,5,-6.018271433,92.81913138
IOO,70,6,4.089870023,82.28498056
IOO,70,7,9.965843319,57.87871575
IOO,70,8,13.70051489,46.27806132
IOO,70,9,12.7120437,54.49395632
IOO,70,10,19.25145026,40.83814912
IOO,70,11,19.27233724,40.85925926
IOO,70,12,25.31756171,40.97007007
IOO,70,13,26.85919195,34.32082082
IOO,70,14,25.71394907,33.70166089
IOO,70,15,26.23354156,33.83143143
IOO,70,16,18.91373418,28.1965966
IOO,70,17,17.6927816,16.58915501
IOO,70,18,13.42570694,17.44224463
IOO,70,19,10.47977196,18.28130948
IOO,70,20,9.745163156,17.32744406
IOO,71,5,-2.51497397,90.68085371
IOO,71,6,10.41461219,57.93212999
IOO,71,7,17.09506274,45.19353875
IOO,71,8,13.84368515,50.95007915
IOO,71,9,20.17248765,36.05393712
IOO,71,10,24.35971809,40.83814912
IOO,71,11,26.26875725,40.85925926
IOO,71,12,27.26311217,40.97007007
IOO,71,13,22.20590026,34.32082082
IOO,71,14,23.58294887,33.70166089
IOO,71,15,17.52925596,33.83143143
IOO,71,16,15.68924684,28.1965966
IOO,71,17,13.03694515,17.90335492
IOO,71,18,11.68464027,17.90340112
IOO,71,19,9.871095463,14.20202885
IOO,71,20,9.797854666,11.18613331
IOO,72,5,2.923436254,81.58924354
IOO,72,6,10.15798333,52.41500161
IOO,72,7,18.98386591,53.21799497
IOO,72,8,24.10724545,34.17308228
IOO,72,9,28.8542664,36.05393712
IOO,72,10,28.56506036,36.05392477
IOO,72,11,24.13836111,36.07677678
IOO,72,12,21.48681269,40.97007007
IOO,72,13,21.3586813,34.32082082
IOO,72,14,17.52226228,33.70166089
IOO,72,15,14.86863782,33.83143143
IOO,72,16,9.377815152,28.1965966
IOO,72,17,11.33048911,14.20204953
IOO,72,18,11.23580095,11.92979502
IOO,72,19,9.609342192,11.92975907
IOO,72,20,8.633763718,8.512832242
IOO,73,5,7.741530713,70.86681638
IOO,73,6,17.16987809,58.00540174
IOO,73,7,20.57089302,44.70149658
IOO,73,8,30.5624311,27.78720682
IOO,73,9,25.66983013,36.05393712
IOO,73,10,24.55882188,36.05392477
IOO,73,11,23.53432867,36.07677678
IOO,73,12,20.92643144,36.1964965
IOO,73,13,17.3175708,29.00960961
IOO,73,14,17.0159965,28.1966881
IOO,73,15,8.756587622,33.83143143
IOO,73,16,8.151833033,28.1965966
IOO,73,17,11.39450859,11.92982905
IOO,73,18,11.09479883,9.549536521
IOO,73,19,7.967198787,8.512814094
IOO,73,20,8.206911439,8.512794757
IOO,74,5,4.204939525,75.79589859
IOO,74,6,21.75710377,50.76423524
IOO,74,7,26.58201881,31.10408134
IOO,74,8,29.90959552,23.9289192
IOO,74,9,28.41958467,24.03613265
IOO,74,10,24.82805483,24.82778128
IOO,74,11,22.39536017,21.1046046
IOO,74,12,19.25700369,21.25235235
IOO,74,13,13.75463588,29.00960961
IOO,74,14,10.90404819,28.1966881
IOO,74,15,8.432906349,28.19647784
IOO,74,16,8.550709514,28.1965966
IOO,74,17,11.44167571,8.512848321
IOO,74,18,9.788924195,8.512855729
IOO,74,19,8.645138886,8.512772425
IOO,74,20,7.457049448,8.512798936
IOO,75,5,12.27256772,52.99241691
IOO,75,6,21.77737643,41.14910004
IOO,75,7,26.17237283,36.14283917
IOO,75,8,25.23810187,24.05627779
IOO,75,9,25.37146866,27.28747104
IOO,75,10,22.1248538,17.90335791
IOO,75,11,21.22919091,18.59077556
IOO,75,12,17.46912317,20.36065221
IOO,75,13,11.50401111,16.68154589
IOO,75,14,12.25347571,11.28891069
IOO,75,15,11.02610921,10.82174992
IOO,75,16,10.90314474,8.512812932
IOO,75,17,10.04905498,8.512848065
IOO,75,18,10.56189856,8.512817033
IOO,75,19,7.545596115,8.512800215
IOO,75,20,7.030470595,8.512820446
IOO,76,5,19.08858901,43.28639595
IOO,76,6,25.97009088,31.21804499
IOO,76,7,29.05816901,22.18111888
IOO,76,8,24.06905069,28.59502153
IOO,76,9,22.36594067,20.3606747
IOO,76,10,21.89956513,20.36067709
IOO,76,11,18.26908184,20.36067496
IOO,76,12,15.99171876,14.35646914
IOO,76,13,11.18644697,12.38218218
IOO,76,14,12.47208462,8.512849869
IOO,76,15,11.64604153,8.512822877
IOO,76,16,10.08168205,8.51286265
IOO,76,17,10.24963038,8.512825394
IOO,76,18,8.51966307,8.512818091
IOO,76,19,6.322479572,8.512800215
IOO,76,20,3.92239952,8.512815783
IOO,77,5,24.3962907,40.46242832
IOO,77,6,23.67610095,40.12679401
IOO,77,7,26.34122485,25.98052122
IOO,77,8,23.54166823,24.87494341
IOO,77,9,20.83899938,20.36066379
IOO,77,10,18.6289497,18.6916211
IOO,77,11,14.78881692,14.35646914
IOO,77,12,11.72188759,12.38218218
IOO,77,13,11.31563227,12.38218218
IOO,77,14,12.15638902,8.51283615
IOO,77,15,9.421205368,8.512812048
IOO,77,16,7.889952607,8.512820737
IOO,77,17,7.892325414,8.512825394
IOO,77,18,7.752347781,8.512830654
IOO,77,19,3.636045241,7.999393266
IOO,77,20,3.310808846,7.999333093
IOO,78,5,21.30445382,44.74179819
IOO,78,6,27.43225351,25.77655721
IOO,78,7,25.69050269,24.89486474
IOO,78,8,23.25190309,20.36067339
IOO,78,9,19.04363314,18.69163361
IOO,78,10,16.93354624,14.35643702
IOO,78,11,13.24836746,12.38218218
IOO,78,12,12.61237453,8.512844093
IOO,78,13,11.61051438,8.512844714
IOO,78,14,10.36561525,8.512806129
IOO,78,15,7.889299701,8.512822588
IOO,78,16,7.640800581,7.999358875
IOO,78,17,5.263996885,7.999395708
IOO,78,18,5.08274235,7.999339692
IOO,78,19,3.09425417,1.391709373
IOO,78,20,3.092775268,1.391581748
IOO,79,5,22.82752114,43.71499817
IOO,79,6,25.32378062,24.3781616
IOO,79,7,22.6948921,21.49227829
IOO,79,8,22.58314442,17.99838577
IOO,79,9,20.50763184,14.3564906
IOO,79,10,18.19308332,10.84319985
IOO,79,11,12.06638018,8.512844093
IOO,79,12,11.76236448,8.512835089
IOO,79,13,10.0861025,8.512793345
IOO,79,14,9.022027022,7.999338547
IOO,79,15,7.789398689,7.999355928
IOO,79,16,3.631177851,7.999364742
IOO,79,17,3.951777949,1.391636521
IOO,79,18,3.089309367,1.391709373
IOO,79,19,3.090219306,1.391709373
IOO,79,20,3.092775268,1.391581748
IOO,80,5,24.34539763,24.8318013
IOO,80,6,27.43835458,22.38655294
IOO,80,7,22.18692654,17.99835635
IOO,80,8,18.45668722,17.56651551
IOO,80,9,18.31392773,14.37525432
IOO,80,10,14.28939827,8.512799005
IOO,80,11,11.91347484,8.512846237
IOO,80,12,7.703368717,8.512772404
IOO,80,13,6.536682364,7.999338741
IOO,80,14,6.30373954,7.999357177
IOO,80,15,3.982615391,4.20517888
IOO,80,16,3.085847242,1.391661117
IOO,80,17,3.086755619,1.391661117
IOO,80,18,3.089309367,1.391709373
IOO,80,19,2.579939512,0.388504199
IOO,80,20,2.582338924,0.388419457
IOO,81,5,25.0273412,24.37816027
IOO,81,6,21.4224122,21.49228134
IOO,81,7,18.39510919,17.5665592
IOO,81,8,15.71509943,14.35646844
IOO,81,9,12.31296788,8.5128052
IOO,81,10,9.421260248,8.512823265
IOO,81,11,7.745031689,7.999346927
IOO,81,12,7.93433967,7.999338741
IOO,81,13,6.659845234,4.205136649
IOO,81,14,4.275277419,1.391646823
IOO,81,15,3.086582763,1.391621424
IOO,81,16,3.085847242,1.391661117
IOO,81,17,2.89135987,0.388588589
IOO,81,18,2.579186993,0.388504199
IOO,81,19,2.254402279,0.388504199
IOO,81,20,2.2567008,0.388419457
IOO,82,5,24.16529173,27.97783236
IOO,82,6,17.86678646,18.44190032
IOO,82,7,15.08318193,14.35651525
IOO,82,8,16.05489095,7.99933958
IOO,82,9,10.46112012,7.999357444
IOO,82,10,8.990826851,7.999401024
IOO,82,11,7.850082225,7.99934503
IOO,82,12,6.657857488,4.205136649
IOO,82,13,4.272353305,1.391636521
IOO,82,14,3.085674965,1.391709373
IOO,82,15,2.891302937,0.388504199
IOO,82,16,2.576038457,0.388588589
IOO,82,17,2.251450023,0.388588589
IOO,82,18,2.253746646,0.388504199
IOO,82,19,2.254402279,0.388504199
IOO,82,20,1.293915348,0.388419457
IOO,83,5,22.76207758,24.37816583
IOO,83,6,17.00823246,21.97005023
IOO,83,7,15.77822218,14.37527713
IOO,83,8,11.00909698,7.999303662
IOO,83,9,9.031152723,7.999386264
IOO,83,10,8.214049956,4.205148178
IOO,83,11,6.651702524,4.205136649
IOO,83,12,3.408702322,1.391661117
IOO,83,13,2.887962575,0.388588589
IOO,83,14,2.618110337,0.388504199
IOO,83,15,2.576916228,0.388504199
IOO,83,16,2.250795646,0.388588589
IOO,83,17,2.251450023,0.388588589
IOO,83,18,1.291539116,0.388504199
IOO,83,19,1.291916211,0.388504199
IOO,83,20,1.293915348,0.388419457
IOO,84,5,22.49663265,20.88609799
IOO,84,6,16.08035317,16.88893744
IOO,84,7,12.71823451,7.999334022
IOO,84,8,10.69587243,4.205126539
IOO,84,9,8.05511806,4.205159914
IOO,84,10,6.57053676,4.205148178
IOO,84,11,5.429021975,1.592036786
IOO,84,12,2.887114499,0.388588589
IOO,84,13,2.615707437,0.388588589
IOO,84,14,2.251105944,0.388504199
IOO,84,15,2.251765539,0.388504199
IOO,84,16,2.250795646,0.388588589
IOO,84,17,1.28954773,0.388588589
IOO,84,18,1.291539116,0.388504199
IOO,84,19,1.291916211,0.388504199
IOO,84,20,1.293915348,0.388419457
IOO,85,5,20.35725043,17.50120917
IOO,85,6,18.05251781,8.910830115
IOO,85,7,12.08790661,4.205122462
IOO,85,8,9.711922623,4.205159914
IOO,85,9,7.651599117,4.205148178
IOO,85,10,6.42035443,0.388504199
IOO,85,11,2.614173658,0.388588589
IOO,85,12,2.614940322,0.388588589
IOO,85,13,2.248812806,0.388588589
IOO,85,14,2.251105944,0.388504199
IOO,85,15,1.290415356,0.388504199
IOO,85,16,1.289171549,0.388588589
IOO,85,17,1.28954773,0.388588589
IOO,85,18,1.291539116,0.388504199
IOO,85,19,1.291916211,0.388504199
IOO,85,20,1.293915348,0.388419457
IOO,86,5,15.85714039,19.56082448
IOO,86,6,12.4400961,7.884137471
IOO,86,7,10.56680051,4.205137677
IOO,86,8,7.850720212,4.205159914
IOO,86,9,6.801599123,0.388504199
IOO,86,10,2.615040837,0.388504199
IOO,86,11,2.289282773,0.388588589
IOO,86,12,2.248159967,0.388588589
IOO,86,13,1.288044322,0.388588589
IOO,86,14,1.290032935,0.388504199
IOO,86,15,1.290415356,0.388504199
IOO,86,16,1.289171549,0.388588589
IOO,86,17,1.28954773,0.388588589
IOO,86,18,1.291539116,0.388504199
IOO,86,19,1.291916211,0.388504199
IOO,86,20,1.293915348,0.388419457
IOO,87,5,13.28919234,17.40710179
IOO,87,6,11.17723488,7.884169521
IOO,87,7,9.725096224,4.205159914
IOO,87,8,6.673349702,1.322935859
IOO,87,9,4.929523188,0.388504199
IOO,87,10,2.290236866,0.388504199
IOO,87,11,2.247502012,0.388588589
IOO,87,12,1.287669017,0.388588589
IOO,87,13,1.288044322,0.388588589
IOO,87,14,1.290032935,0.388504199
IOO,87,15,1.290415356,0.388504199
IOO,87,16,1.289171549,0.388588589
IOO,87,17,1.28954773,0.388588589
IOO,87,18,1.291539116,0.388504199
IOO,87,19,1.291916211,0.388504199
IOO,87,20,1.293915348,0.388419457
IOO,88,5,11.98322072,13.59496629
IOO,88,6,11.07862227,4.205118007
IOO,88,7,7.719584764,4.205148178
IOO,88,8,5.18183921,1.322935859
IOO,88,9,2.290236866,0.388504199
IOO,88,10,2.248471424,0.388504199
IOO,88,11,1.287293931,0.388588589
IOO,88,12,1.287669017,0.388588589
IOO,88,13,1.288044322,0.388588589
IOO,88,14,1.290032935,0.388504199
IOO,88,15,1.290415356,0.388504199
IOO,88,16,1.289171549,0.388588589
IOO,88,17,1.28954773,0.388588589
IOO,88,18,1.291539116,0.388504199
IOO,88,19,1.291916211,0.388504199
IOO,88,20,1.293915348,0.388419457
IOO,89,5,12.83017628,7.884175879
IOO,89,6,9.623772704,4.205141663
IOO,89,7,5.558650613,1.322935859
IOO,89,8,2.290236866,0.388504199
IOO,89,9,1.288536459,0.388504199
IOO,89,10,1.288536459,0.388504199
IOO,89,11,1.287293931,0.388588589
IOO,89,12,1.287669017,0.388588589
IOO,89,13,1.288044322,0.388588589
IOO,89,14,1.290032935,0.388504199
IOO,89,15,1.290415356,0.388504199
IOO,89,16,1.289171549,0.388588589
IOO,89,17,1.28954773,0.388588589
IOO,89,18,1.291539116,0.388504199
IOO,89,19,1.291916211,0.388504199
IOO,89,20,1.293915348,0.388419457
IOO,90,5,9.188266848,7.884119761
IOO,90,6,6.290332076,1.322935859
IOO,90,7,4.518074468,1.322935859
IOO,90,8,1.288536459,0.388504199
IOO,90,9,1.288536459,0.388504199
IOO,90,10,1.288536459,0.388504199
IOO,90,11,1.287293931,0.388588589
IOO,90,12,1.287669017,0.388588589
IOO,90,13,1.288044322,0.388588589
IOO,90,14,1.290032935,0.388504199
IOO,90,15,1.290415356,0.388504199
IOO,90,16,1.289171549,0.388588589
IOO,90,17,1.28954773,0.388588589
IOO,90,18,1.291539116,0.388504199
IOO,90,19,1.291916211,0.388504199
IOO,90,20,1.293915348,0.388419457
IGM,60,5,-36.91386603,99.95570092
IGM,60,6,-38.68777582,99.96791958
IGM,60,7,-39.73169875,99.95313995
IGM,60,8,-34.61214079,99.87871551
IGM,60,9,-28.73159712,99.58407555
IGM,60,10,-25.25931295,99.25277645
IGM,60,11,-22.39080561,98.36192908
IGM,60,12,-22.49925292,98.533603
IGM,60,13,-21.64627622,98.42810818
IGM,60,14,-22.95294907,98.86570314
IGM,60,15,-21.38863712,98.37891323
IGM,60,16,-18.54593471,97.53723699
IGM,60,17,-13.28732826,96.16750301
IGM,60,18,-12.51690239,95.82098234
IGM,60,19,-10.56626794,94.22158511
IGM,60,20,-11.4268134,91.1599169
IGM,61,5,-37.33964651,99.95150014
IGM,61,6,-36.77804573,99.95551494
IGM,61,7,-37.46632525,99.91850026
IGM,61,8,-31.74048566,99.76327525
IGM,61,9,-29.30590377,99.52603464
IGM,61,10,-20.30909827,97.82623315
IGM,61,11,-22.27396576,98.66376052
IGM,61,12,-19.1587861,98.10225716
IGM,61,13,-16.64507959,96.819583
IGM,61,14,-13.12779658,95.78138698
IGM,61,15,-9.99609533,95.03630458
IGM,61,16,-6.465515866,93.66513233
IGM,61,17,-8.186864374,94.57375824
IGM,61,18,-5.862621344,92.91236737
IGM,61,19,-4.64446361,90.6603222
IGM,61,20,-2.291441686,82.37546202
IGM,62,5,-35.5460378,99.9092742
IGM,62,6,-34.03313171,99.87591257
IGM,62,7,-27.42980813,99.57663007
IGM,62,8,-27.73793346,99.36408931
IGM,62,9,-21.71203289,98.32879699
IGM,62,10,-24.75261934,99.01913002
IGM,62,11,-19.46416805,97.44312859
IGM,62,12,-14.10547777,96.68864781
IGM,62,13,-10.82385321,95.08395167
IGM,62,14,-9.84751676,95.80673942
IGM,62,15,-8.602757019,93.57528356
IGM,62,16,-3.882783956,90.54665763
IGM,62,17,0.555075044,86.54925439
IGM,62,18,6.798306146,76.17556558
IGM,62,19,5.451023855,78.5392967
IGM,62,20,6.777891753,73.09870739
IGM,63,5,-30.14728857,99.77694942
