Days,RSI,Symbol,AR,MD,Source
14,95,AOR,1.217892043,0.431944048,Does this work? 
13,65,AOR,5.941547138,45.60181034,Does this work? 
13,66,AOR,6.943127987,42.79860143,Does this work? 
13,67,AOR,6.966838002,33.73154729,Does this work? 
13,68,AOR,7.018417033,26.57611961,Does this work? 
13,69,AOR,8.939837889,21.30820028,Does this work? 
13,70,AOR,9.562660241,21.54985451,Does this work? 
13,71,AOR,10.36263943,16.77173087,Does this work? 
13,72,AOR,7.335032109,16.83638899,Does this work? 
13,73,AOR,5.880887667,17.3110306,Does this work? 
13,74,AOR,6.260471529,9.083875301,Does this work? 
13,75,AOR,5.516729172,9.083837737,Does this work? 
13,76,AOR,4.947088485,9.083855008,Does this work? 
13,77,AOR,3.831196709,9.083884175,Does this work? 
13,78,AOR,3.236523094,4.36498819,Does this work? 
13,79,AOR,3.524716067,1.979518428,Does this work? 
13,80,AOR,3.10896149,1.703845854,Does this work? 
13,81,AOR,2.677197671,0.572237717,Does this work? 
13,82,AOR,2.326027627,0.572224366,Does this work? 
13,83,AOR,1.765772937,0.572151332,Does this work? 
13,84,AOR,1.404460724,0.431944048,Does this work? 
13,85,AOR,1.404460724,0.431944048,Does this work? 
13,86,AOR,1.217555244,0.431944048,Does this work? 
13,87,AOR,1.217555244,0.431944048,Does this work? 
13,88,AOR,1.217555244,0.431944048,Does this work? 
13,89,AOR,1.217555244,0.431944048,Does this work? 
13,90,AOR,1.217555244,0.431944048,Does this work? 
13,91,AOR,1.217555244,0.431944048,Does this work? 
13,92,AOR,1.217555244,0.431944048,Does this work? 
13,93,AOR,1.217555244,0.431944048,Does this work? 
13,94,AOR,1.217555244,0.431944048,Does this work? 
13,95,AOR,1.217555244,0.431944048,Does this work? 
12,65,AOR,3.876824001,44.02629377,Does this work? 
12,66,AOR,5.993723825,50.23403739,Does this work? 
12,67,AOR,6.485717404,36.59150898,Does this work? 
12,68,AOR,7.381322413,30.36878229,Does this work? 
12,69,AOR,8.09357588,26.19505209,Does this work? 
12,70,AOR,9.066126673,21.04426608,Does this work? 
12,71,AOR,9.728137823,21.54985579,Does this work? 
12,72,AOR,9.823977625,19.42137455,Does this work? 
12,73,AOR,6.624517189,16.83637746,Does this work? 
12,74,AOR,6.312685129,17.06544518,Does this work? 
12,75,AOR,4.578197496,9.924871174,Does this work? 
12,76,AOR,5.578317603,9.083877526,Does this work? 
12,77,AOR,4.732820917,9.083871196,Does this work? 
12,78,AOR,4.35397953,4.36496933,Does this work? 
12,79,AOR,3.227350238,4.364952003,Does this work? 
12,80,AOR,3.521147546,1.979549988,Does this work? 
12,81,AOR,3.11951773,1.703732212,Does this work? 
12,82,AOR,2.446894125,0.572163473,Does this work? 
12,83,AOR,1.778343209,0.572262684,Does this work? 
12,84,AOR,1.763745197,0.572275757,Does this work? 
12,85,AOR,1.402538923,0.431938208,Does this work? 
12,86,AOR,1.402538923,0.431938208,Does this work? 
12,87,AOR,1.215688198,0.431938208,Does this work? 
12,88,AOR,1.215688198,0.431938208,Does this work? 
12,89,AOR,1.215688198,0.431938208,Does this work? 
12,90,AOR,1.215688198,0.431938208,Does this work? 
12,91,AOR,1.215688198,0.431938208,Does this work? 
12,92,AOR,1.215688198,0.431938208,Does this work? 
12,93,AOR,1.215688198,0.431938208,Does this work? 
12,94,AOR,1.215688198,0.431938208,Does this work? 
12,95,AOR,1.215688198,0.431938208,Does this work? 
11,65,AOR,3.352243792,55.39608973,Does this work? 
11,66,AOR,5.562351489,41.02819768,Does this work? 
11,67,AOR,3.505783907,54.29089403,Does this work? 
11,68,AOR,5.191400596,33.29142521,Does this work? 
11,69,AOR,7.761527871,31.60252001,Does this work? 
11,70,AOR,8.358714715,25.60893155,Does this work? 
11,71,AOR,8.758670812,22.03624913,Does this work? 
11,72,AOR,10.50581671,21.54984621,Does this work? 
11,73,AOR,6.945787987,22.05650652,Does this work? 
11,74,AOR,6.977399701,15.97510058,Does this work? 
11,75,AOR,5.450160002,17.06544142,Does this work? 
11,76,AOR,4.585369225,12.62920403,Does this work? 
11,77,AOR,5.279900065,9.083865381,Does this work? 
11,78,AOR,5.426384161,4.365014468,Does this work? 
11,79,AOR,4.197505125,4.364965762,Does this work? 
11,80,AOR,3.89726665,1.979449909,Does this work? 
11,81,AOR,3.589967484,1.961135569,Does this work? 
11,82,AOR,2.939555127,1.979449909,Does this work? 
11,83,AOR,2.446213746,0.572246185,Does this work? 
11,84,AOR,1.777850335,0.572262684,Does this work? 
11,85,AOR,1.763261878,0.572275757,Does this work? 
11,86,AOR,1.402150922,0.431938208,Does this work? 
11,87,AOR,1.402150922,0.431938208,Does this work? 
11,88,AOR,1.215352196,0.431938208,Does this work? 
11,89,AOR,1.215352196,0.431938208,Does this work? 
11,90,AOR,1.215352196,0.431938208,Does this work? 
11,91,AOR,1.215352196,0.431938208,Does this work? 
11,92,AOR,1.215352196,0.431938208,Does this work? 
11,93,AOR,1.215352196,0.431938208,Does this work? 
11,94,AOR,1.215352196,0.431938208,Does this work? 
11,95,AOR,1.215352196,0.431938208,Does this work? 
10,65,AOR,1.250985043,65.0221586,Does this work? 
10,66,AOR,3.473017234,54.63078157,Does this work? 
10,67,AOR,4.014501935,45.79376418,Does this work? 
10,68,AOR,1.25397664,47.17593864,Does this work? 
10,69,AOR,5.984176233,34.01287809,Does this work? 
10,70,AOR,9.167254077,31.35895871,Does this work? 
10,71,AOR,6.733738842,28.67531133,Does this work? 
10,72,AOR,9.667283493,24.07839382,Does this work? 
10,73,AOR,9.746864533,21.61078088,Does this work? 
10,74,AOR,6.575864022,20.35249371,Does this work? 
10,75,AOR,5.807248724,19.35054316,Does this work? 
10,76,AOR,6.896803212,11.4805331,Does this work? 
10,77,AOR,4.430493521,12.6292166,Does this work? 
10,78,AOR,5.835159825,7.401163036,Does this work? 
10,79,AOR,5.402599056,4.715871406,Does this work? 
10,80,AOR,4.891955585,3.533481297,Does this work? 
10,81,AOR,3.683945113,2.923651863,Does this work? 
10,82,AOR,3.63559906,1.961108026,Does this work? 
10,83,AOR,2.867424069,1.979418371,Does this work? 
10,84,AOR,2.701616537,0.77463767,Does this work? 
10,85,AOR,1.778897622,0.572317548,Does this work? 
10,86,AOR,1.764310741,0.572241032,Does this work? 
10,87,AOR,1.372826288,0.572241032,Does this work? 
10,88,AOR,1.403295437,0.431944048,Does this work? 
10,89,AOR,1.403295437,0.431944048,Does this work? 
10,90,AOR,1.216545962,0.431944048,Does this work? 
10,91,AOR,1.216545962,0.431944048,Does this work? 
10,92,AOR,1.216545962,0.431944048,Does this work? 
10,93,AOR,1.216545962,0.431944048,Does this work? 
10,94,AOR,1.216545962,0.431944048,Does this work? 
10,95,AOR,1.216545962,0.431944048,Does this work? 
9,65,AOR,1.63283284,57.99237781,Does this work? 
9,66,AOR,0.928134897,57.44534883,Does this work? 
9,67,AOR,3.502330347,53.79599087,Does this work? 
9,68,AOR,1.9120799,54.77602066,Does this work? 
9,69,AOR,3.075309134,38.42229813,Does this work? 
9,70,AOR,5.773963172,38.47740371,Does this work? 
9,71,AOR,9.653379996,30.2697108,Does this work? 
9,72,AOR,8.550748373,28.67533086,Does this work? 
9,73,AOR,9.991249157,25.20309076,Does this work? 
9,74,AOR,8.021676449,22.87352785,Does this work? 
9,75,AOR,6.608101846,20.28853824,Does this work? 
9,76,AOR,6.737673524,20.25846915,Does this work? 
9,77,AOR,6.767927799,15.03655141,Does this work? 
9,78,AOR,5.948721014,12.62921654,Does this work? 
9,79,AOR,5.999283788,10.09552379,Does this work? 
9,80,AOR,5.987349513,4.715858532,Does this work? 
9,81,AOR,5.392588567,3.451736759,Does this work? 
9,82,AOR,4.123118279,2.923682851,Does this work? 
9,83,AOR,4.09938152,2.228139033,Does this work? 
9,84,AOR,3.256872094,1.961163716,Does this work? 
9,85,AOR,2.493547699,1.979464733,Does this work? 
9,86,AOR,2.121251655,0.572228888,Does this work? 
9,87,AOR,1.38736035,0.572317548,Does this work? 
9,88,AOR,1.372826288,0.572241032,Does this work? 
9,89,AOR,1.403295437,0.431944048,Does this work? 
9,90,AOR,1.403295437,0.431944048,Does this work? 
9,91,AOR,1.216545962,0.431944048,Does this work? 
9,92,AOR,1.216545962,0.431944048,Does this work? 
9,93,AOR,1.216545962,0.431944048,Does this work? 
9,94,AOR,1.216545962,0.431944048,Does this work? 
9,95,AOR,1.216545962,0.431944048,Does this work? 
8,65,AOR,-2.956950807,77.17364806,Does this work? 
8,66,AOR,0.920080365,59.71374644,Does this work? 
8,67,AOR,-0.760770818,63.90649274,Does this work? 
8,68,AOR,1.647658615,50.21873586,Does this work? 
8,69,AOR,2.537669796,47.79204477,Does this work? 
8,70,AOR,3.250059533,42.2458099,Does this work? 
8,71,AOR,4.902453038,35.89488374,Does this work? 
8,72,AOR,9.387719947,31.98283008,Does this work? 
8,73,AOR,8.284658559,32.22042867,Does this work? 
8,74,AOR,9.005520324,28.73307229,Does this work? 
8,75,AOR,8.354799022,25.21058863,Does this work? 
8,76,AOR,6.234784753,22.18414266,Does this work? 
8,77,AOR,5.519161328,17.61090777,Does this work? 
8,78,AOR,6.538372679,16.02469463,Does this work? 
8,79,AOR,7.157081163,15.03656023,Does this work? 
8,80,AOR,7.108372328,10.09550407,Does this work? 
8,81,AOR,6.300685607,10.09550207,Does this work? 
8,82,AOR,5.662374164,3.174503255,Does this work? 
8,83,AOR,3.924161394,4.605297599,Does this work? 
8,84,AOR,3.720153891,2.228176186,Does this work? 
8,85,AOR,3.523025732,1.979464733,Does this work? 
8,86,AOR,2.583404615,1.961163716,Does this work? 
8,87,AOR,1.841347797,1.482873032,Does this work? 
8,88,AOR,1.38736035,0.572317548,Does this work? 
8,89,AOR,1.38736035,0.572317548,Does this work? 
8,90,AOR,1.403295437,0.431944048,Does this work? 
8,91,AOR,1.403295437,0.431944048,Does this work? 
8,92,AOR,1.216545962,0.431944048,Does this work? 
8,93,AOR,1.216545962,0.431944048,Does this work? 
8,94,AOR,1.216545962,0.431944048,Does this work? 
8,95,AOR,1.216545962,0.431944048,Does this work? 
7,65,AOR,-5.892694586,84.0650599,Does this work? 
7,66,AOR,-4.665399693,83.5633415,Does this work? 
7,67,AOR,-3.315540583,72.73778826,Does this work? 
7,68,AOR,-0.396080777,60.77235832,Does this work? 
7,69,AOR,1.005498569,53.0868501,Does this work? 
7,70,AOR,1.074572086,51.6849241,Does this work? 
7,71,AOR,3.314473644,49.58740177,Does this work? 
7,72,AOR,5.619359083,35.6391439,Does this work? 
7,73,AOR,5.285481982,32.56886384,Does this work? 
7,74,AOR,6.231546764,30.05278119,Does this work? 
7,75,AOR,7.188277121,33.31609656,Does this work? 
7,76,AOR,8.294815984,32.70746296,Does this work? 
7,77,AOR,8.146037985,21.3025208,Does this work? 
7,78,AOR,3.936364336,22.23727251,Does this work? 
7,79,AOR,6.478608896,16.22039961,Does this work? 
7,80,AOR,7.746572229,16.22036393,Does this work? 
7,81,AOR,7.891445076,13.70711148,Does this work? 
7,82,AOR,6.997709136,10.09549208,Does this work? 
7,83,AOR,6.060800233,4.132507104,Does this work? 
7,84,AOR,4.750209104,3.882409853,Does this work? 
7,85,AOR,2.928668339,4.605323595,Does this work? 
7,86,AOR,3.108341731,2.228202095,Does this work? 
7,87,AOR,2.635308742,1.979464733,Does this work? 
7,88,AOR,2.239501027,1.961108026,Does this work? 
7,89,AOR,1.351732329,1.482909505,Does this work? 
7,90,AOR,1.38736035,0.572317548,Does this work? 
7,91,AOR,1.417828212,0.450554563,Does this work? 
7,92,AOR,1.403295437,0.431944048,Does this work? 
7,93,AOR,1.216545962,0.431944048,Does this work? 
7,94,AOR,1.216545962,0.431944048,Does this work? 
7,95,AOR,1.216545962,0.431944048,Does this work? 
6,65,AOR,-8.994003768,87.76911594,Does this work? 
6,66,AOR,-5.000899469,81.68616828,Does this work? 
6,67,AOR,-6.006378939,86.26076157,Does this work? 
6,68,AOR,-6.468686898,82.58172797,Does this work? 
6,69,AOR,-3.474668826,73.92507267,Does this work? 
6,70,AOR,-1.793491427,65.47457767,Does this work? 
6,71,AOR,1.128216887,53.97772824,Does this work? 
6,72,AOR,2.84452863,54.7760698,Does this work? 
6,73,AOR,5.763894275,41.20714756,Does this work? 
6,74,AOR,4.328180988,33.63911932,Does this work? 
6,75,AOR,6.112001184,31.83417615,Does this work? 
6,76,AOR,5.328864822,29.64897098,Does this work? 
6,77,AOR,7.823272715,23.03054188,Does this work? 
6,78,AOR,6.880519861,25.88105051,Does this work? 
6,79,AOR,5.733220856,22.33113232,Does this work? 
6,80,AOR,6.310350571,23.57578475,Does this work? 
6,81,AOR,6.611037239,17.01249312,Does this work? 
6,82,AOR,6.95530892,14.90951776,Does this work? 
6,83,AOR,7.378495635,13.90818477,Does this work? 
6,84,AOR,5.772141114,6.061067318,Does this work? 
6,85,AOR,5.314183348,6.568424196,Does this work? 
6,86,AOR,4.148201005,3.882336173,Does this work? 
6,87,AOR,2.484945297,4.923926865,Does this work? 
6,88,AOR,2.668733762,4.605298635,Does this work? 
6,89,AOR,1.991958632,2.050058283,Does this work? 
6,90,AOR,1.627186286,1.482875372,Does this work? 
6,91,AOR,1.338981579,1.482909505,Does this work? 
6,92,AOR,1.38736035,0.572317548,Does this work? 
6,93,AOR,1.417828212,0.450554563,Does this work? 
6,94,AOR,1.403295437,0.431944048,Does this work? 
6,95,AOR,1.216545962,0.431944048,Does this work? 
5,65,AOR,-11.29310816,92.64105295,Does this work? 
5,66,AOR,-10.52873745,91.44256531,Does this work? 
5,67,AOR,-7.460884637,86.39298244,Does this work? 
5,68,AOR,-8.698665024,86.84306486,Does this work? 
5,69,AOR,-7.94702561,85.2373972,Does this work? 
5,70,AOR,-4.76653525,76.80178349,Does this work? 
5,71,AOR,-2.783268223,66.59469315,Does this work? 
5,72,AOR,-4.591919572,72.90508479,Does this work? 
5,73,AOR,-2.188351772,65.34402487,Does this work? 
5,74,AOR,-0.06569452,55.54295795,Does this work? 
5,75,AOR,2.284467064,43.00456929,Does this work? 
5,76,AOR,2.62434941,37.28433152,Does this work? 
5,77,AOR,4.914573929,32.78862692,Does this work? 
5,78,AOR,6.084179711,30.33844474,Does this work? 
5,79,AOR,6.531530521,26.42246405,Does this work? 
5,80,AOR,6.113989357,24.40958112,Does this work? 
5,81,AOR,4.44574327,27.69809885,Does this work? 
5,82,AOR,6.511919662,25.89516145,Does this work? 
5,83,AOR,7.3435942,18.66190128,Does this work? 
5,84,AOR,6.690076045,18.66192388,Does this work? 
5,85,AOR,5.473418832,14.68746952,Does this work? 
5,86,AOR,5.699343924,8.0911074,Does this work? 
5,87,AOR,4.873900424,6.440111298,Does this work? 
5,88,AOR,3.086896858,6.459805771,Does this work? 
5,89,AOR,3.980596325,4.605320912,Does this work? 
5,90,AOR,2.212342658,4.605284099,Does this work? 
5,91,AOR,1.66415741,1.857249346,Does this work? 
5,92,AOR,1.586203298,1.543379633,Does this work? 
5,93,AOR,1.50416429,1.482895716,Does this work? 
5,94,AOR,1.430657964,0.572198064,Does this work? 
5,95,AOR,1.417828212,0.450554563,Does this work? 
4,65,AOR,-15.87581609,96.2614511,Does this work? 
4,66,AOR,-12.71487957,94.96672798,Does this work? 
4,67,AOR,-12.54969819,94.73078284,Does this work? 
4,68,AOR,-12.48136492,93.49050688,Does this work? 
4,69,AOR,-12.84033149,91.92407092,Does this work? 
4,70,AOR,-9.913274115,88.20898194,Does this work? 
4,71,AOR,-8.344541582,85.07086465,Does this work? 
4,72,AOR,-7.709152355,82.75861632,Does this work? 
4,73,AOR,-4.904627057,74.25404955,Does this work? 
4,74,AOR,-5.079082595,77.08172043,Does this work? 
4,75,AOR,-3.68677531,69.54309681,Does this work? 
4,76,AOR,-2.278793076,65.14400163,Does this work? 
4,77,AOR,-0.27722882,60.30607742,Does this work? 
4,78,AOR,2.545971096,47.59558148,Does this work? 
4,79,AOR,0.747647336,42.83250878,Does this work? 
4,80,AOR,2.435540001,38.8672761,Does this work? 
4,81,AOR,5.399480895,31.1970665,Does this work? 
4,82,AOR,6.261072237,30.11315265,Does this work? 
4,83,AOR,7.322797115,29.98438503,Does this work? 
4,84,AOR,6.478808245,21.56422707,Does this work? 
4,85,AOR,4.142477261,22.78113668,Does this work? 
4,86,AOR,3.365449451,22.82733647,Does this work? 
4,87,AOR,4.254441218,19.31314505,Does this work? 
4,88,AOR,5.319021625,14.62410371,Does this work? 
4,89,AOR,4.74545412,10.01643111,Does this work? 
4,90,AOR,4.276967502,10.40400414,Does this work? 
4,91,AOR,2.943657153,8.398554591,Does this work? 
4,92,AOR,1.849568989,6.013352724,Does this work? 
4,93,AOR,2.221124663,4.605310556,Does this work? 
4,94,AOR,1.662183669,1.842803727,Does this work? 
4,95,AOR,1.722344716,1.543398575,Does this work? 
3,65,AOR,-22.44793344,98.58808825,Does this work? 
3,66,AOR,-20.4268129,98.43946246,Does this work? 
3,67,AOR,-20.49100651,98.33759759,Does this work? 
3,68,AOR,-19.18678443,97.97976137,Does this work? 
3,69,AOR,-21.79494695,98.35528125,Does this work? 
3,70,AOR,-18.98660424,97.24884109,Does this work? 
3,71,AOR,-16.04111704,95.70163099,Does this work? 
3,72,AOR,-14.35911248,94.32134205,Does this work? 
3,73,AOR,-13.58938187,93.3996649,Does this work? 
3,74,AOR,-11.78839765,91.2920988,Does this work? 
3,75,AOR,-10.23588088,87.9579837,Does this work? 
3,76,AOR,-6.774390635,82.89029705,Does this work? 
3,77,AOR,-6.478595081,81.63733901,Does this work? 
3,78,AOR,-7.580979407,84.39684657,Does this work? 
3,79,AOR,-4.927053268,74.82797074,Does this work? 
3,80,AOR,-3.818758535,71.5429425,Does this work? 
3,81,AOR,0.196221323,58.03096763,Does this work? 
3,82,AOR,0.585504559,55.39474071,Does this work? 
3,83,AOR,-0.47490006,53.15665334,Does this work? 
3,84,AOR,1.584545228,46.34224876,Does this work? 
3,85,AOR,0.292140678,49.11645117,Does this work? 
3,86,AOR,3.988960907,35.96848453,Does this work? 
3,87,AOR,5.779488586,23.79444895,Does this work? 
3,88,AOR,3.656413891,28.85169531,Does this work? 
3,89,AOR,1.440423009,28.50964902,Does this work? 
3,90,AOR,2.340819262,29.30126334,Does this work? 
3,91,AOR,2.142973107,23.30000657,Does this work? 
3,92,AOR,1.968474129,20.40292976,Does this work? 
3,93,AOR,2.303154875,16.32619734,Does this work? 
3,94,AOR,1.534869937,12.98142637,Does this work? 
3,95,AOR,1.742358356,8.307227776,Does this work? 
2,65,AOR,-29.36153852,99.56769464,Does this work? 
2,66,AOR,-28.52876594,99.50645204,Does this work? 
2,67,AOR,-30.03262266,99.54854255,Does this work? 
2,68,AOR,-29.86414636,99.55412319,Does this work? 
2,69,AOR,-28.33952812,99.39179219,Does this work? 
2,70,AOR,-26.97014566,99.29441596,Does this work? 
2,71,AOR,-25.34083748,99.08656069,Does this work? 
2,72,AOR,-22.27042198,98.50472841,Does this work? 
2,73,AOR,-23.17220216,98.70132848,Does this work? 
2,74,AOR,-21.90684277,98.42757049,Does this work? 
2,75,AOR,-19.17465176,97.3959566,Does this work? 
2,76,AOR,-17.83913828,96.76754354,Does this work? 
2,77,AOR,-18.10584768,96.94896348,Does this work? 
2,78,AOR,-17.2409315,96.79666966,Does this work? 
2,79,AOR,-18.00341104,96.55914975,Does this work? 
2,80,AOR,-12.69341005,92.73513617,Does this work? 
2,81,AOR,-13.28921788,94.04862253,Does this work? 
2,82,AOR,-15.16914548,95.46978359,Does this work? 
2,83,AOR,-13.61766994,94.15768002,Does this work? 
2,84,AOR,-11.38249033,91.85360287,Does this work? 
2,85,AOR,-8.71560725,86.84016352,Does this work? 
2,86,AOR,-9.166617436,86.14509179,Does this work? 
2,87,AOR,-7.82457215,78.36423058,Does this work? 
2,88,AOR,-6.765613866,74.44904453,Does this work? 
2,89,AOR,-5.197686474,70.19294725,Does this work? 
2,90,AOR,-0.729360962,51.69195431,Does this work? 
2,91,AOR,1.280620191,47.42525559,Does this work? 
2,92,AOR,2.075773561,38.86958307,Does this work? 
2,93,AOR,-0.095857712,39.09104458,Does this work? 
